crash_id,timecat_id
20223096,4
20223270,4
20221028,5
20227011,1
20223261,1
20228014,4
20223183,6
20224009,6
20222075,6
20223185,6
20223054,5
20223269,5
20221178,5
20222202,1
20228015,1
20223168,1
20221065,1
20223110,1
20223088,1
20223043,1
20223197,2
20223236,2
20221227,2
20221100,3
20223134,3
20224028,4
20221221,4
20221090,4
20222009,6
20223006,5
20223235,5
20221050,1
20223273,3
20223190,4
20223243,6
20222078,6
20221263,6
20223237,5
20226020,5
20221211,5
20222074,5
20226012,1
20221222,1
20228005,1
20222096,1
20223224,2
20221144,2
20221146,3
20223083,4
20226010,6
20223104,6
20222025,6
20224047,6
20227032,1
20223149,1
20223192,1
20223106,1
20224011,1
20221114,3
20221236,3
20221029,3
20224023,3
20224046,3
20222189,4
20221125,4
20222099,6
20221095,5
20227015,1
20223040,1
20221147,1
20227008,1
20228012,1
20221201,2
20221062,3
20223020,4
20222076,4
20224064,4
20222238,4
20224059,5
20221164,5
20222170,1
20221108,1
20222144,1
20222038,1
20226029,2
20221046,2
20223266,3
20221196,4
20226031,5
20222072,5
20221226,1
20223035,1
20221124,1
20221027,2
20221261,2
20221113,3
20223196,3
20221185,3
20221044,4
20226001,6
20224001,6
20221231,6
20222084,6
20221128,5
20227024,1
20222066,1
20221018,1
20227026,2
20228010,2
20223167,2
20222042,3
20222034,3
20226036,3
20223145,4
20223036,4
20224049,4
20222147,6
20223151,5
20223109,5
20221001,1
20224016,1
20221200,3
20222227,4
20221208,4
20223056,4
20226039,6
20226008,6
20226017,5
20221111,5
20224018,5
20227036,1
20222200,1
20224045,2
20222230,3
20222173,4
20224004,4
20221253,6
20222093,5
20221238,5
20221093,1
20222058,3
20221157,6
20223260,6
20224006,5
20222175,1
20226018,2
20221072,2
20221076,2
20221251,3
20224021,3
20221148,4
20222080,4
20222114,4
20223127,4
20226009,1
20222145,1
20222049,1
20221193,2
20223072,2
20223169,3
20221049,3
20223225,4
20224003,4
20221064,6
20223159,6
20222185,5
20223060,1
20227007,1
20222081,3
20222138,4
20223240,6
20221084,5
20221121,5
20227033,5
20224042,1
20227020,1
20221145,1
20221066,1
20221139,1
20223094,2
20221242,3
20222027,4
20221223,4
20223160,6
20224014,5
20223017,5
20223132,1
20221101,1
20222026,1
20223245,1
20223200,1
20221019,4
20224034,4
20222122,4
20223215,4
20223122,6
20221182,5
20222061,5
20221247,1
20221033,2
20223189,2
20226035,3
20221169,4
20221207,4
20223250,4
20226014,6
20223232,6
20221088,1
20221165,1
20222234,3
20221204,4
20222134,4
20226013,4
20223175,6
20223263,5
20222020,5
20223001,5
20221119,1
20221138,1
20223205,1
20221063,1
20227004,1
20223112,2
20222161,2
20222235,3
20222150,4
20223066,4
20223069,5
20223137,1
20223194,1
20223268,1
20223124,1
20221036,4
20223084,6
20221172,5
20222048,1
20221134,2
20223251,2
20222113,2
20222017,3
20221069,4
20223213,4
20222070,4
20223229,6
20223187,6
20222130,6
20221023,6
20221038,6
20227030,5
20221083,5
20224031,5
20222213,5
20221206,1
20227010,1
20224027,1
20223130,1
20222083,1
20223126,1
20223144,1
20221032,1
20221156,1
20224029,2
20224063,3
20223027,4
20224022,4
20221130,4
20222082,4
20222097,4
20223244,6
20221260,6
20221167,6
20222228,6
20221005,5
20223255,5
20223079,1
20222188,1
20228011,1
20226025,2
20223207,4
20222086,4
20221045,4
20223007,4
20226032,4
20221117,6
20222107,6
20221104,1
20221218,1
20224052,1
20223182,2
20222155,2
20226028,2
20222045,2
20223161,2
20224039,3
20221142,3
20223231,3
20222146,4
20222039,4
20221160,4
20221137,4
20223227,6
20221022,5
20227035,5
20223009,1
20223165,1
20223019,1
20222201,2
20222050,2
20223081,3
20223210,4
20223116,4
20221041,6
20222088,5
20224010,5
20221216,1
20223267,1
20223030,1
20221007,1
20223176,3
20221246,4
20223022,4
20223230,4
20221021,4
20222087,6
20223184,5
20224030,5
20222179,5
20222118,5
20224005,1
20221048,1
20223140,1
20223092,1
20221014,3
20221057,4
20222116,4
20223047,4
20222056,6
20222203,6
20223257,1
20223128,1
20222160,1
20222053,2
20221183,3
20222110,3
20221224,4
20221259,4
20221228,6
20221198,5
20223195,1
20221034,1
20221115,1
20223211,2
20221075,3
20223089,3
20222162,3
20222065,3
20221159,4
20222046,4
20221068,6
20222174,6
20223041,5
20226022,5
20221020,5
20223133,1
20222062,1
20221254,3
20222007,3
20223233,4
20221241,4
20227006,4
20222212,4
20221229,4
20226033,6
20222041,5
20221186,5
20227034,1
20224048,2
20221214,3
20223142,4
20222100,4
20223021,1
20221158,1
20222117,1
20221154,3
20227019,6
20221024,6
20222186,6
20224017,5
20222219,5
20228001,5
20222125,1
20226024,1
20213216,1
20212172,1
20215133,2
20213127,2
20212142,2
20212161,2
20211232,2
20212205,3
20211018,4
20212026,4
20217020,4
20216011,4
20212157,4
20213119,6
20212051,5
20211130,5
20217003,1
20213226,1
20217025,1
20213164,1
20211254,3
20212108,3
20213187,3
20212145,4
20214071,4
20211225,4
20211166,5
20211178,1
20214004,1
20211200,1
20215156,2
20211155,3
20211170,3
20215047,3
20212198,4
20212013,4
20214049,4
20213006,6
20211017,5
20214075,1
20213162,1
20217007,1
20211124,1
20215063,2
20211075,4
20211174,5
20211229,5
20213008,1
20213150,3
20211133,3
20211042,3
20212133,3
20212194,4
20212196,4
20213195,6
20212129,6
20215152,6
20215013,6
20215078,6
20216018,5
20211250,1
20216010,1
20211039,1
20211131,1
20214022,1
20211246,2
20214015,2
20211031,2
20212030,3
20212067,4
20211081,4
20211181,4
20215057,4
20214074,4
20215150,4
20213228,1
20211027,1
20211087,2
20211086,3
20211242,3
20215054,3
20215144,4
20211147,4
20211194,4
20213247,6
20211146,6
20212029,5
20213206,5
20216016,5
20211164,1
20211009,1
20212162,2
20213242,2
20212075,4
20213086,4
20211235,4
20211025,4
20213175,6
20212078,5
20211058,5
20212153,1
20211167,1
20212167,1
20211215,2
20213154,3
20211205,3
20215151,3
20215066,4
20212113,4
20214077,4
20211013,4
20211103,4
20211085,4
20213026,6
20217018,6
20213052,5
20213031,5
20213153,5
20214027,1
20215076,1
20216032,3
20214020,3
20211097,3
20212061,6
20213071,5
20212176,5
20212136,1
20214084,1
20215105,1
20214056,2
20211024,4
20212201,5
20213166,5
20215106,5
20212057,2
20211201,3
20212160,4
20211140,4
20211041,4
20212034,4
20212010,4
20214036,4
20213163,5
20211101,5
20211251,1
20213143,1
20212209,1
20212135,2
20211168,2
20214050,3
20212011,3
20212185,3
20213088,4
20211245,4
20214039,6
20213137,6
20212137,5
20215141,5
20213214,5
20211127,5
20213134,5
20211183,1
20213027,1
20212155,1
20213067,1
20211213,2
20212016,2
20215018,3
20215149,3
20213190,4
20212024,6
20215024,6
20216027,1
20215095,1
20213149,1
20212143,1
20214058,2
20211185,3
20211159,4
20213140,4
20212156,4
20215001,4
20215114,6
20212097,6
20212028,6
20215067,6
20212087,6
20213227,1
20213174,1
20213136,1
20211202,1
20213197,1
20211189,1
20213106,2
20211100,2
20211093,3
20213032,4
20214003,5
20211021,1
20211161,1
20211256,1
20215065,2
20213070,2
20213132,3
20212056,3
20217014,3
20213046,3
20214037,3
20211135,4
20211234,4
20213170,4
20214061,4
20213235,6
20213212,6
20214023,6
20211151,6
20212060,6
20211089,5
20215041,5
20213123,1
20211145,1
20216009,1
20211078,1
20211207,1
20211059,1
20212154,1
20215020,1
20212019,2
20213144,2
20213199,3
20212186,3
20213082,3
20211006,4
20213003,6
20213141,6
20214030,6
20214054,5
20215125,1
20213230,1
20212179,1
20215157,2
20211077,3
20212049,3
20213135,4
20214062,4
20213112,4
20211199,4
20212092,4
20211152,4
20212036,4
20213093,5
20213151,1
20213057,1
20215059,2
20211212,2
20211106,3
20211184,3
20215154,6
20213183,5
20217012,5
20211063,1
20217009,1
20213177,3
20213101,4
20212095,4
20213185,6
20214091,5
20214081,1
20212128,1
20215102,3
20212098,4
20214059,4
20211177,4
20214001,4
20212119,4
20215127,1
20213002,1
20216013,2
20213087,1
20213030,1
20212021,1
20211116,2
20211076,2
20211136,2
20212008,3
20215077,3
20213129,3
20212066,3
20214047,4
20211191,4
20215044,5
20212106,1
20212134,1
20212053,1
20217008,2
20212111,3
20211011,3
20213068,3
20213157,4
20212012,4
20211203,6
20215140,6
20213090,1
20212072,1
20215088,1
20215155,2
20215147,2
20213155,3
20215055,3
20211020,3
20213130,4
20215121,4
20216022,4
20215014,4
20212090,6
20211030,6
20215040,5
20213188,5
20212159,5
20214013,1
20215142,1
20211154,2
20215132,2
20212077,4
20216014,4
20211094,4
20212146,4
20211015,1
20211108,2
20213165,2
20214086,2
20214079,3
20214010,3
20215128,4
20213062,4
20215089,4
20211055,5
20213128,1
20211048,1
20213210,2
20212055,3
20212151,3
20213084,4
20215028,4
20216031,4
20217010,4
20211237,4
20211197,5
20215002,5
20211160,5
20215022,1
20213113,2
20213133,3
20213232,3
20215030,3
20212175,3
20213096,4
20211029,4
20213085,6
20213040,6
20213126,5
20213222,5
20211244,1
20215038,1
20213217,3
20213066,4
20211172,4
20211125,5
20217006,5
20216020,5
20215049,5
20213058,1
20212058,1
20216025,1
20215145,1
20213218,1
20214017,1
20212023,3
20212014,4
20213028,4
20213023,4
20212171,6
20211118,3
20213248,4
20214070,4
20212076,4
20213024,5
20217023,5
20213142,5
20213139,1
20212071,1
20211220,2
20211236,3
20216033,3
20214028,6
20212118,6
20211057,1
20213196,2
20212074,3
20211126,4
20211045,4
20215110,4
20212210,6
20215015,1
20216029,1
20211113,3
20213192,4
20213118,4
20213019,4
20212124,4
20213012,6
20212187,6
20212044,6
20212109,6
20215007,6
20213016,5
20211249,5
20212005,5
20211088,5
20215123,1
20213010,1
20214066,1
20213120,1
20212088,1
20215091,3
20215153,3
20214078,4
20216024,4
20213073,6
20211148,6
20213103,6
20212180,5
20216028,1
20215139,1
20213231,1
20213237,1
20211260,1
20217015,1
20211049,2
20215082,2
20214012,2
20215131,2
20212050,3
20213238,3
20212079,4
20214016,6
20211026,6
20215005,6
20212096,5
20213078,5
20213004,1
20213097,1
20212189,1
20211050,1
20212052,1
20217024,1
20213039,3
20213107,3
20216006,3
20215046,5
20211068,5
20212147,1
20217016,1
20213080,2
20215143,2
20212149,3
20213035,3
20211239,3
20211064,4
20217031,4
20214025,6
20212158,6
20216019,5
20211241,1
20211221,1
20212002,1
20213029,1
20211120,2
20212039,4
20212063,4
20213005,1
20211040,1
20212148,1
20215061,1
20213169,2
20213017,2
20214014,2
20215052,3
20214021,3
20211012,3
20213182,4
20211175,4
20214024,4
20211196,4
20217019,5
20213160,1
20211062,1
20212038,1
20213079,2
20214072,3
20211038,4
20217028,4
20211227,4
20218003,6
20212204,6
20211047,5
20213219,1
20213180,1
20212177,1
20213054,2
20212182,2
20212022,3
20211003,4
20211072,4
20213200,4
20213038,6
20211074,5
20211028,1
20214052,1
20213077,3
20211115,4
20211014,4
20212165,4
20211252,5
20211104,5
20212211,5
20214063,1
20211069,1
20215099,1
20217029,2
20214032,3
20212141,3
20211096,4
20211095,4
20212089,4
20213061,4
20211142,4
20213048,6
20213033,1
20213156,1
20212188,2
20214069,2
20211158,2
20213041,2
20211144,4
20216021,4
20212018,6
20211186,6
20214053,5
20217022,1
20211216,1
20215004,1
20213105,1
20212103,2
20212047,2
20215021,2
20212064,3
20211228,4
20211218,4
20215073,4
20213173,4
20213034,6
20213171,5
20215009,5
20214073,1
20213146,1
20215098,1
20213099,2
20211162,2
20212099,2
20213100,2
20212003,2
20212107,3
20215096,3
20211150,3
20215070,3
20211259,4
20211036,4
20212166,4
20212178,4
20212020,6
20213124,6
20215148,6
20211255,6
20213125,5
20217013,5
20213072,1
20214038,1
20211134,1
20213225,1
20215045,1
20211192,1
20211053,1
20215083,2
20215011,2
20215056,3
20213158,4
20213009,6
20211129,6
20213060,5
20217011,5
20213186,1
20215053,1
20213194,1
20212104,2
20214005,3
20213209,3
20213211,4
20211209,6
20216026,1
20213091,1
20217032,1
20212190,1
20211079,1
20211257,2
20212070,2
20213203,3
20215033,3
20211111,4
20211231,4
20212169,4
20211123,4
20217001,4
20214048,4
20211258,4
20211222,5
20211022,5
20216012,1
20215068,1
20215006,1
20211034,1
20217004,1
20215100,2
20211190,2
20215036,3
20215037,3
20213193,6
20213245,6
20214057,5
20215108,5
20214019,5
20211132,1
20212125,1
20213083,3
20215124,3
20215069,3
20212086,3
20213044,4
20212025,4
20215058,4
20211226,4
20213021,6
20216003,5
20212073,5
20212138,5
20211206,1
20212131,2
20213223,3
20211043,3
20215092,4
20214088,4
20211195,6
20213114,6
20212117,1
20215090,1
20212207,6
20212174,6
20212004,5
20211001,1
20213152,1
20212091,2
20216030,4
20211083,4
20212037,4
20212105,6
20217017,5
20215094,5
20214080,5
20216002,5
20211247,5
20213050,1
20215050,2
20213059,3
20213074,3
20212054,4
20215115,4
20214040,6
20212085,1
20214093,1
20211198,1
20212094,2
20212195,2
20211007,2
20215134,3
20213055,3
20214041,3
20211005,4
20212203,4
20213089,4
20211248,4
20215093,4
20212121,5
20215003,5
20211099,1
20212163,1
20213213,2
20211188,3
20211180,3
20216023,3
20213075,4
20215136,4
20213076,5
20211016,5
20211238,5
20213168,1
20213042,1
20212040,1
20211082,2
20214083,3
20213013,3
20214042,4
20216005,4
20212065,4
20211061,4
20211067,6
20215111,6
20214065,6
20216017,6
20212101,5
20216008,5
20211137,5
20211060,1
20211033,1
20211084,3
20215039,3
20211117,3
20212045,4
20213108,4
20214090,6
20213234,5
20218010,1
20211240,1
20211098,2
20213220,6
20217002,1
20213176,1
20211219,1
20214018,3
20212152,3
20211071,3
20214043,4
20213229,4
20215043,6
20213236,6
20212035,5
20211163,5
20211092,5
20218005,1
20213051,1
20213047,2
20211217,2
20211149,2
20211070,2
20213081,3
20213036,3
20213233,4
20212001,4
20213244,6
20213014,1
20211035,1
20213179,1
20214045,1
20212191,1
20213104,2
20213145,2
20217021,2
20212009,3
20212164,3
20212042,3
20212130,3
20213178,4
20214082,4
20213243,4
20212032,4
20214026,6
20212081,5
20213205,5
20213001,5
20212033,1
20211080,1
20215146,1
20211044,3
20215042,3
20213056,3
20212144,4
20212110,4
20215087,4
20212059,4
20213109,4
20212212,4
20213110,6
20213148,6
20214085,6
20211128,5
20214006,1
20212116,2
20212120,3
20217030,4
20212027,4
20215034,1
20212062,2
20214009,3
20211052,3
20212083,3
20215086,4
20214087,4
20213147,4
20212015,6
20211056,6
20215027,5
20213020,5
20211037,1
20214051,1
20212183,1
20211171,2
20211091,3
20215074,3
20213189,3
20215097,3
20211004,3
20211182,4
20211065,4
20213224,4
20213053,4
20214092,4
20212139,6
20212115,6
20211090,5
20213063,1
20213049,2
20211187,3
20213043,4
20211211,4
20213215,4
20213207,4
20211122,4
20214011,5
20212046,5
20215060,5
20213167,1
20215119,1
20213094,1
20213208,2
20214094,3
20213045,3
20211214,3
20212199,3
20211153,4
20213138,4
20213007,6
20211002,1
20212200,1
20215103,2
20211109,3
20212150,4
20212017,4
20211210,4
20215138,6
20213159,5
20214089,1
20213122,1
20212114,1
20211169,1
20212082,1
20211119,1
20213117,1
20212122,1
20211173,1
20215117,2
20211233,3
20211230,4
20211051,4
20216004,4
20211054,4
20211253,4
20212080,4
20213115,6
20213064,5
20213022,5
20212007,5
20211073,1
20214044,1
20212197,1
20215129,2
20212041,2
20213095,3
20213191,3
20211023,3
20214002,3
20212126,5
20218011,5
20212069,1
20211176,1
20213011,2
20212208,2
20211141,2
20211032,4
20214068,4
20211243,6
20211143,5
20212123,5
20212170,1
20215081,1
20213172,1
20211165,1
20212192,2
20213241,4
20213240,4
20215008,4
20214033,6
20214008,6
20213037,5
20211193,5
20214007,1
20217026,1
20213131,1
20211105,1
20215158,2
20214076,2
20215071,3
20213161,3
20212193,4
20211139,4
20215126,4
20211102,4
20217005,4
20211112,4
20212127,4
20213025,6
20211046,1
20214031,1
20213069,1
20211110,1
20214035,1
20211138,4
20213184,4
20216015,4
20215080,4
20212184,6
20213239,6
20212043,5
20217027,1
20215026,1
20215051,1
20215113,1
20213121,2
20212202,3
20211156,3
20212048,6
20212068,1
20213246,1
20215064,1
20214060,1
20212100,1
20213116,1
20215118,2
20211114,2
20211224,3
20213098,3
20211107,3
20211179,3
20218009,4
20211157,4
20215029,4
20213102,6
20215010,6
20215085,5
20215135,5
20212112,5
20212093,5
20211066,1
20212102,1
20214055,1
20213015,1
20215079,3
20211208,3
20213065,3
20211223,4
20211008,4
20211010,6
20215048,6
20214034,6
20215130,5
20212168,1
20215025,1
20212173,1
20211019,2
20215109,2
20215031,3
20211204,4
20213201,6
20215032,6
20215112,1
20211121,1
20215035,2
20213221,3
20214064,3
20214046,3
20213018,4
20212140,4
20213198,5
20216007,1
20203116,1
20203201,2
20203050,2
20201071,3
20203222,4
20203006,6
20202059,6
20203233,5
20202124,5
20205110,5
20205108,5
20206023,1
20202004,1
20203146,1
20203134,1
20204053,1
20203228,2
20201006,2
20202109,3
20203158,3
20204081,3
20202175,4
20204074,4
20203097,4
20203049,6
20201118,6
20201202,6
20203013,5
20204003,2
20205095,2
20203137,3
20202130,4
20207022,5
20205128,5
20204001,5
20201212,1
20203038,2
20201166,3
20204004,3
20205127,3
20201253,3
20201205,3
20202066,3
20202061,4
20201148,4
20203105,5
20203103,5
20201100,1
20202100,3
20202127,3
20202188,4
20201033,4
20201098,4
20203159,6
20203163,5
20207017,1
20201185,1
20203063,1
20204072,2
20205030,3
20203181,3
20201116,3
20203021,3
20204068,4
20203007,4
20201059,4
20201250,5
20207009,1
20201167,1
20202160,1
20203058,1
20203160,1
20201186,2
20201201,3
20205023,4
20202018,4
20203185,6
20201093,6
20203152,6
20201043,5
20207015,1
20202016,1
20203011,1
20206003,1
20205104,1
20201058,2
20205067,3
20205077,4
20203237,6
20201197,6
20203232,5
20204020,5
20201047,5
20203178,1
20206019,1
20201065,1
20205114,1
20203197,1
20203230,1
20203164,1
20203095,3
20201110,5
20201096,5
20203015,5
20201180,1
20201042,2
20201073,2
20203099,3
20201022,3
20204044,4
20202105,4
20203024,4
20203167,4
20205068,4
20201165,4
20202049,6
20204040,6
20205106,5
20207007,5
20201002,1
20202039,1
20201244,1
20207013,1
20205014,1
20201264,1
20206010,1
20201223,2
20203039,2
20201175,2
20202095,2
20203118,3
20201215,3
20201051,3
20201243,3
20203213,4
20205083,4
20204032,4
20205001,4
20204054,4
20205042,4
20203062,6
20203155,5
20202033,5
20203027,1
20204084,2
20202072,2
20202131,2
20202088,4
20205061,4
20203176,6
20204005,6
20202189,5
20204029,5
20207005,1
20204073,1
20201021,2
20203051,3
20202013,3
20202097,3
20203055,4
20204008,4
20205035,4
20202133,4
20205069,4
20204060,6
20202134,5
20203172,1
20202044,1
20201237,1
20201011,2
20203014,4
20201209,6
20205040,5
20204010,1
20203083,1
20205092,1
20203053,2
20202053,2
20203220,3
20203223,3
20206032,4
20205048,4
20202082,4
20202143,4
20203193,6
20201045,6
20201106,5
20207003,1
20203179,3
20204012,4
20203205,4
20203068,4
20202037,4
20202071,6
20204066,6
20202092,5
20203084,1
20202087,1
20201121,1
20201170,1
20205017,2
20203074,2
20202163,3
20207008,4
20201078,4
20201232,4
20203052,4
20202118,4
20204021,4
20205136,6
20202102,6
20206022,6
20203047,5
20203002,5
20202098,5
20205135,5
20203012,5
20205029,1
20205112,3
20202187,3
20201236,4
20205101,4
20203244,4
20203191,5
20203098,5
20203017,5
20203162,5
20202056,5
20205054,1
20204065,1
20201037,1
20203113,2
20203048,3
20202009,3
20205051,4
20201196,4
20201032,5
20203143,1
20201145,1
20207004,1
20202094,1
20203156,1
20204061,1
20201173,1
20204030,2
20201242,3
20201217,3
20205004,6
20206025,6
20203177,6
20205100,5
20204013,1
20202062,1
20202180,1
20201247,1
20203072,1
20203131,2
20205049,2
20202190,2
20203036,2
20203076,3
20201182,3
20205102,4
20205119,4
20202058,4
20201263,6
20202123,6
20206030,5
20203071,3
20205089,3
20201114,4
20201143,5
20203239,5
20205020,5
20203032,1
20203117,1
20202079,1
20201112,1
20202170,1
20202080,3
20205041,3
20201119,3
20204048,3
20201038,3
20201008,4
20203238,4
20201154,4
20201090,6
20203129,5
20201164,5
20201132,5
20201155,1
20201153,1
20201262,2
20202060,3
20201144,3
20203175,3
20201255,4
20203214,4
20205124,4
20202096,4
20201025,6
20202132,6
20203040,5
20203119,1
20202070,1
20201081,1
20203190,1
20203114,1
20203173,2
20202166,2
20203226,3
20208006,3
20203111,4
20205039,4
20205045,4
20203130,5
20203010,5
20205109,5
20204067,5
20201251,1
20201091,4
20201064,5
20203211,1
20201200,1
20203139,1
20203250,2
20208001,2
20203148,3
20201249,3
20202172,3
20201151,3
20202020,6
20201226,6
20205028,1
20201133,1
20202147,2
20204035,4
20201072,4
20203089,5
20202151,5
20201231,1
20202168,1
20201023,1
20201070,2
20201095,2
20205129,2
20205118,2
20205009,3
20203235,3
20202111,4
20204071,4
20204019,6
20205116,1
20201158,1
20201034,3
20202025,3
20201035,4
20201207,6
20201229,5
20201104,5
20203199,5
20203124,1
20201213,1
20201189,1
20203153,1
20201088,2
20202157,3
20201092,3
20203057,3
20206014,3
20203212,4
20202128,4
20202156,4
20202032,4
20202177,4
20206012,4
20202015,4
20201003,6
20207024,6
20201066,6
20203194,5
20207002,1
20206028,1
20203142,1
20203064,2
20203106,3
20203184,3
20203206,3
20205002,3
20202065,3
20203188,4
20205098,4
20201162,6
20207001,6
20203030,6
20202099,5
20202035,1
20202090,1
20201239,2
20206018,2
20203123,3
20205027,3
20205074,4
20201126,5
20203132,5
20205130,1
20207028,1
20202106,2
20201241,3
20203236,4
20205111,6
20202075,6
20203234,5
20204037,5
20203033,1
20201044,1
20203094,1
20205015,1
20201204,3
20203157,4
20201187,4
20203135,4
20201137,4
20204082,5
20201056,1
20203171,2
20202145,4
20201140,4
20203198,4
20201138,4
20201007,6
20203043,6
20201016,5
20204036,5
20202069,5
20207019,5
20205050,5
20202176,1
20207011,1
20205072,1
20203029,2
20205093,3
20202023,4
20203093,4
20208003,4
20201159,4
20201063,6
20201087,6
20203018,5
20206020,5
20205031,5
20202091,1
20202159,1
20203005,1
20203042,3
20203209,4
20205117,4
20203109,4
20201102,4
20205025,4
20201195,4
20204069,6
20201224,5
20201084,1
20201198,1
20203107,2
20201040,3
20204039,3
20201240,4
20204063,6
20204022,5
20203245,5
20203035,5
20203001,5
20205056,1
20202050,1
20202116,2
20202122,2
20202101,3
20203056,3
20203210,4
20202014,6
20203243,5
20201080,5
20201120,1
20205133,1
20203046,2
20201130,2
20204076,3
20201211,3
20203225,4
20206015,4
20203122,6
20202076,5
20201135,1
20203081,1
20205081,2
20205032,2
20204075,2
20207025,3
20204085,3
20204034,3
20201163,4
20205033,4
20201172,4
20201181,4
20204017,5
20203241,5
20202154,1
20203108,1
20205036,2
20203187,3
20202089,3
20203136,3
20203009,4
20202084,4
20201101,4
20201094,6
20203008,6
20201124,5
20205064,1
20203217,1
20203037,1
20203075,1
20203204,1
20203249,3
20202034,3
20201041,3
20205019,3
20201257,4
20205052,4
20205073,5
20207020,5
20207023,1
20202110,3
20202093,4
20201125,4
20201062,4
20201067,4
20205125,4
20203060,4
20202195,6
20203101,1
20201142,1
20205053,1
20203080,1
20203041,1
20207006,3
20202114,4
20203096,4
20204011,4
20202164,4
20203218,4
20201220,4
20201234,6
20201004,1
20202012,6
20201258,6
20201252,5
20201026,1
20205022,1
20202119,1
20201052,1
20203229,2
20202193,2
20203079,3
20204050,3
20201233,3
20201146,6
20205065,5
20202028,5
20203127,5
20205123,1
20203077,1
20202171,3
20201039,3
20205071,4
20201129,4
20201031,4
20201177,4
20202178,6
20205120,2
20201218,4
20203121,4
20201193,5
20205063,5
20204015,5
20205094,5
20205057,1
20206027,1
20202108,2
20203087,2
20203125,3
20202007,5
20201131,5
20203020,1
20203165,1
20202022,1
20202051,2
20203045,3
20201169,3
20201238,4
20203104,4
20201086,4
20201225,4
20204007,4
20205066,6
20201150,6
20203246,5
20201219,1
20201191,1
20202139,1
20203031,3
20203112,3
20207018,4
20201188,6
20202038,6
20204047,6
20203090,5
20201136,1
20203004,1
20202029,4
20203126,6
20201174,6
20201208,6
20205018,6
20201019,6
20205091,6
20204046,6
20203202,5
20203208,5
20202169,1
20204028,1
20202046,1
20205026,2
20205007,2
20201001,4
20203066,4
20205024,4
20202129,6
20202019,1
20202073,1
20202153,1
20203115,4
20203088,4
20205047,4
20202191,4
20205075,6
20206006,6
20203189,5
20201194,1
20203025,1
20203086,1
20203161,1
20202081,2
20203168,4
20202140,6
20205058,6
20201079,5
20204025,5
20202125,1
20204079,1
20202144,1
20203065,2
20201009,4
20203100,5
20203069,2
20201036,2
20208004,3
20205016,4
20204033,4
20201222,4
20201053,4
20201061,4
20203061,5
20203215,5
20201082,1
20203023,1
20205078,1
20201122,3
20204006,4
20202186,4
20203078,4
20201013,4
20203120,6
20207027,1
20201176,1
20201152,2
20203028,2
20202121,3
20204078,3
20201068,4
20201014,4
20202183,4
20203003,6
20202002,1
20201149,2
20203221,4
20205080,4
20201184,6
20205046,6
20206004,5
20203248,1
20202057,1
20201141,1
20205097,2
20201214,2
20201010,2
20201127,2
20203054,3
20201057,3
20205034,3
20205008,3
20201099,3
20201246,3
20202006,4
20203138,5
20203091,5
20204041,5
20202138,5
20202162,1
20206017,1
20201029,2
20203192,3
20201256,4
20205038,4
20203240,4
20201216,5
20202077,5
20205070,1
20202135,2
20202182,2
20202181,2
20203140,3
20202017,4
20202005,4
20205103,4
20202042,4
20202027,4
20203186,6
20201077,5
20203231,5
20203150,1
20204058,1
20202155,1
20202173,1
20202074,1
20201183,1
20205006,1
20205126,1
20201168,2
20205062,2
20203085,3
20204027,3
20202055,4
20204014,4
20202146,4
20204045,4
20204077,4
20204064,4
20205076,6
20202113,5
20202030,1
20203082,1
20205113,1
20203026,1
20201192,1
20204024,1
20203145,1
20204056,3
20203151,3
20203170,3
20204051,4
20201221,4
20201109,4
20201113,4
20202148,4
20201117,1
20201083,1
20202117,1
20204057,2
20203182,2
20201260,3
20203180,3
20201097,4
20204026,4
20202165,4
20203059,5
20201248,1
20203169,1
20201147,1
20202043,1
20202067,1
20203183,1
20205012,2
20201228,2
20203174,3
20203073,3
20201017,3
20201227,4
20203141,4
20202036,6
20204070,5
20204002,5
20206001,5
20202137,1
20203016,2
20206013,2
20204055,2
20202001,2
20201028,3
20202149,4
20201156,4
20202010,4
20201005,6
20201055,6
20207012,1
20204043,1
20201161,3
20203019,4
20202120,4
20202021,4
20205084,4
20203154,4
20201230,4
20201089,6
20203247,5
20207016,1
20203044,1
20201108,2
20205021,2
20205003,2
20202078,3
20205115,3
20202150,3
20202112,3
20207014,6
20201115,5
20202103,5
20203102,5
20206007,1
20201020,1
20204023,1
20201069,1
20201030,1
20201235,2
20205085,3
20202185,4
20202136,4
20205107,5
20201157,5
20202152,1
20205088,1
20201050,1
20202179,1
20204042,1
20203133,1
20202031,1
20202052,3
20204009,4
20203216,4
20203219,4
20201128,4
20201074,6
20206031,5
20205060,5
20201139,5
20201261,1
20207021,2
20201123,2
20201049,3
20201015,4
20203251,6
20206002,6
20202048,6
20203034,5
20201054,1
20201018,1
20202003,1
20204031,1
20203067,1
20204018,2
20203110,3
20201103,3
20202107,4
20203166,4
20201024,4
20201206,6
20202142,1
20201203,1
20201075,1
20206009,1
20202045,3
20204059,4
20205132,4
20203200,6
20205090,6
20205037,6
20201111,1
20202158,2
20202167,2
20202040,4
20201107,4
20203224,4
20203147,4
20202184,4
20201190,6
20201245,6
20204083,5
20203207,5
20201259,1
20202068,1
20201178,1
20203196,1
20206016,1
20206008,1
20201105,1
20201171,3
20202161,3
20205010,4
20202085,4
20206026,6
20201199,5
20201085,5
20206024,5
20201027,1
