Crash ID,bus_flag,heavy_rigid_flag,articulated_flag,vehicle_type,vehicle_id
20223139,False,False,False,Other,2047
20221180,False,False,False,Other,2048
20224041,False,False,False,Other,2049
20222190,False,False,False,Other,2050
20222101,False,False,False,Other,2051
20227025,False,False,False,Other,2052
20221067,False,False,False,Other,2053
20223034,False,False,True,Articulated Truck,2054
20222006,False,False,False,Other,2055
20221190,False,False,False,Other,2056
20222104,False,False,False,Other,2057
20221106,False,False,False,Other,2058
20223068,False,False,False,Other,2059
20221250,False,False,False,Other,2060
20221141,False,False,False,Other,2061
20226026,False,False,False,Other,2062
20221162,False,False,False,Other,2063
20222120,False,False,False,Other,2064
20223217,False,False,False,Other,2065
20222014,False,False,True,Articulated Truck,2066
20222109,False,False,False,Other,2067
20222166,False,False,False,Other,2068
20222131,False,False,False,Other,2069
20223154,False,False,False,Other,2070
20222225,False,False,True,Articulated Truck,2071
20221174,False,True,False,Heavy Rigid Truck,2072
20224036,False,False,False,Other,2073
20223031,False,False,False,Other,2074
20223221,False,False,False,Other,2075
20221140,False,False,False,Other,2076
20222169,False,False,False,Other,2077
20221237,False,False,False,Other,2078
20221060,False,False,False,Other,2079
20222090,False,False,False,Other,2080
20222176,False,False,False,Other,2081
20222214,False,True,False,Heavy Rigid Truck,2082
20221243,False,False,False,Other,2083
20222208,False,False,False,Other,2084
20223118,False,False,False,Other,2085
20222172,False,False,False,Other,2086
20221127,False,False,False,Other,2087
20222183,False,False,False,Other,2088
20223153,False,False,False,Other,2089
20221244,False,False,False,Other,2090
20221133,False,False,False,Other,2091
20224026,False,False,False,Other,2092
20222199,False,False,False,Other,2093
20224038,False,False,False,Other,2094
20224051,False,False,False,Other,2095
20223228,False,False,False,Other,2096
20221025,True,False,False,Bus,2097
20223025,False,False,False,Other,2098
20223147,False,False,True,Articulated Truck,2099
20223039,False,False,False,Other,2100
20222192,False,False,False,Other,2101
20222215,False,False,True,Articulated Truck,2102
20223061,False,False,False,Other,2103
20223170,False,False,True,Articulated Truck,2104
20221054,False,False,False,Other,2105
20221096,False,False,True,Articulated Truck,2106
20221235,False,False,False,Other,2107
20222047,False,False,False,Other,2108
20221010,False,False,False,Other,2109
20222195,False,False,False,Other,2110
20223117,False,False,False,Other,2111
20222233,False,False,False,Other,2112
20223121,False,False,False,Other,2113
20222119,False,False,False,Other,2114
20228003,False,False,False,Other,2115
20227018,False,False,False,Other,2116
20221217,False,False,False,Other,2117
20221089,False,False,False,Other,2118
20226042,False,False,False,Other,2119
20223042,False,False,False,Other,2120
20227038,False,False,False,Other,2121
20223114,False,False,False,Other,2122
20224053,False,False,False,Other,2123
20222231,False,False,False,Other,2124
20223264,False,False,False,Other,2125
20226016,False,False,False,Other,2126
20222164,False,False,False,Other,2127
20221118,False,False,False,Other,2128
20223086,False,False,False,Other,2129
20224043,False,False,False,Other,2130
20223265,False,False,False,Other,2131
20223180,False,False,False,Other,2132
20221168,False,False,False,Other,2133
20223100,False,False,False,Other,2134
20221239,False,True,False,Heavy Rigid Truck,2135
20221092,False,False,False,Other,2136
20223202,False,False,False,Other,2137
20222005,False,False,False,Other,2138
20224008,False,False,False,Other,2139
20223241,False,False,False,Other,2140
20227009,False,False,False,Other,2141
20222071,False,False,False,Other,2142
20227031,False,True,False,Heavy Rigid Truck,2143
20223097,False,False,False,Other,2144
20224056,False,False,False,Other,2145
20221232,False,False,True,Articulated Truck,2146
20222224,False,False,False,Other,2147
20224057,False,False,False,Other,2148
20221256,True,False,True,Bus,2149
20223238,False,False,False,Other,2150
20222003,False,False,False,Other,2151
20227037,False,False,False,Other,2152
20227012,False,False,False,Other,2153
20223256,False,False,False,Other,2154
20222140,False,False,False,Other,2155
20221055,False,False,False,Other,2156
20222152,False,False,False,Other,2157
20221098,False,False,False,Other,2158
20223076,False,False,False,Other,2159
20222044,False,False,True,Articulated Truck,2160
20222216,False,False,False,Other,2161
20223171,False,False,False,Other,2162
20223015,False,False,False,Other,2163
20223191,False,False,False,Other,2164
20223115,False,False,False,Other,2165
20223004,False,False,False,Other,2166
20222232,False,False,True,Articulated Truck,2167
20223218,False,False,True,Articulated Truck,2168
20222197,False,False,False,Other,2169
20221255,False,False,False,Other,2170
20222029,False,False,False,Other,2171
20223125,False,False,False,Other,2172
20223222,False,False,False,Other,2173
20223203,False,True,False,Heavy Rigid Truck,2174
20223111,False,True,False,Heavy Rigid Truck,2175
20221212,False,False,False,Other,2176
20224066,False,False,False,Other,2177
20222223,False,False,False,Other,2178
20226015,False,True,False,Heavy Rigid Truck,2179
20223008,False,True,False,Heavy Rigid Truck,2180
20222181,False,True,False,Heavy Rigid Truck,2181
20227001,False,False,True,Articulated Truck,2182
20224058,False,False,False,Other,2183
20222028,False,False,True,Articulated Truck,2184
20222010,False,False,False,Other,2185
20227023,False,False,False,Other,2186
20222151,False,False,False,Other,2187
20221249,False,False,False,Other,2188
20224033,False,False,False,Other,2189
20223098,False,False,False,Other,2190
20223188,False,True,False,Heavy Rigid Truck,2191
20222105,False,False,False,Other,2192
20221149,False,False,False,Other,2193
20222024,False,False,False,Other,2194
20221197,False,False,False,Other,2195
20224060,False,False,False,Other,2196
20223186,False,False,False,Other,2197
20222154,False,False,False,Other,2198
20221073,False,False,False,Other,2199
20226019,False,False,False,Other,2200
20222236,False,False,False,Other,2201
20221153,False,False,False,Other,2202
20222089,False,False,False,Other,2203
20222067,False,False,False,Other,2204
20223102,False,False,False,Other,2205
20223032,False,False,False,Other,2206
20223037,False,False,False,Other,2207
20223177,False,False,False,Other,2208
20221071,False,False,False,Other,2209
20223143,False,False,False,Other,2210
20227016,False,False,False,Other,2211
20221151,False,False,False,Other,2212
20223234,False,False,False,Other,2213
20222221,False,False,False,Other,2214
20222133,False,False,False,Other,2215
20221006,False,False,False,Other,2216
20223038,False,True,False,Heavy Rigid Truck,2217
20223095,False,False,False,Other,2218
20223254,False,False,False,Other,2219
20226004,False,False,False,Other,2220
20223085,False,False,False,Other,2221
20222008,False,False,False,Other,2222
20224040,False,False,False,Other,2223
20222143,False,False,False,Other,2224
20222123,False,True,False,Heavy Rigid Truck,2225
20222132,False,True,False,Heavy Rigid Truck,2226
20223120,False,False,False,Other,2227
20223103,False,False,False,Other,2228
20221129,False,False,False,Other,2229
20222064,False,False,True,Articulated Truck,2230
20222054,False,False,False,Other,2231
20221120,False,False,False,Other,2232
20222011,False,False,True,Articulated Truck,2233
20221213,False,False,False,Other,2234
20226003,False,False,False,Other,2235
20223157,False,False,False,Other,2236
20222033,False,False,False,Other,2237
20221070,False,False,False,Other,2238
20223082,False,False,True,Articulated Truck,2239
20223105,False,False,False,Other,2240
20222091,False,False,False,Other,2241
20221122,False,False,False,Other,2242
20221219,False,False,False,Other,2243
20227022,False,False,False,Other,2244
20222141,False,False,False,Other,2245
20222187,False,False,False,Other,2246
20226030,False,False,False,Other,2247
20223247,False,False,False,Other,2248
20223259,False,True,False,Heavy Rigid Truck,2249
20223204,False,False,False,Other,2250
20221053,True,False,False,Bus,2251
20222124,False,False,False,Other,2252
20227021,True,False,False,Bus,2253
20223178,False,False,False,Other,2254
20223026,False,False,False,Other,2255
20222112,False,False,False,Other,2256
20224067,False,False,False,Other,2257
20223080,False,False,False,Other,2258
20227013,False,False,False,Other,2259
20221209,False,False,False,Other,2260
20221123,False,False,False,Other,2261
20221043,False,False,False,Other,2262
20222156,False,False,False,Other,2263
20221258,False,False,False,Other,2264
20223013,False,False,False,Other,2265
20228008,False,False,False,Other,2266
20222209,False,False,False,Other,2267
20222059,False,False,False,Other,2268
20224068,False,False,False,Other,2269
20224024,False,False,False,Other,2270
20221257,False,False,False,Other,2271
20221058,False,False,False,Other,2272
20223049,False,False,False,Other,2273
20227029,False,False,False,Other,2274
20222149,False,False,False,Other,2275
20222094,False,False,False,Other,2276
20222035,False,False,False,Other,2277
20222226,False,False,False,Other,2278
20223172,False,False,True,Articulated Truck,2279
20222128,False,False,False,Other,2280
20222218,False,False,False,Other,2281
20222060,False,True,False,Heavy Rigid Truck,2282
20223011,False,False,False,Other,2283
20223014,False,False,False,Other,2284
20221177,False,False,False,Other,2285
20221004,False,False,False,Other,2286
20223033,False,False,False,Other,2287
20221059,False,False,False,Other,2288
20223216,False,False,False,Other,2289
20224020,False,False,False,Other,2290
20222001,False,False,False,Other,2291
20222018,False,False,False,Other,2292
20223193,False,False,False,Other,2293
20222077,False,False,False,Other,2294
20223156,False,False,True,Articulated Truck,2295
20221039,False,True,False,Heavy Rigid Truck,2296
20221003,False,True,False,Heavy Rigid Truck,2297
20223262,False,True,False,Heavy Rigid Truck,2298
20226037,False,True,False,Heavy Rigid Truck,2299
20227014,False,False,False,Other,2300
20224035,False,False,False,Other,2301
20222229,False,False,False,Other,2302
20223063,False,False,False,Other,2303
20221030,False,True,False,Heavy Rigid Truck,2304
20222092,False,True,False,Heavy Rigid Truck,2305
20223212,False,True,False,Heavy Rigid Truck,2306
20221085,False,False,False,Other,2307
20223179,False,False,False,Other,2308
20223242,False,False,False,Other,2309
20223136,False,False,False,Other,2310
20227039,False,False,False,Other,2311
20222115,False,False,False,Other,2312
20221091,False,False,False,Other,2313
20226043,False,False,False,Other,2314
20223087,False,False,False,Other,2315
20223048,False,True,False,Heavy Rigid Truck,2316
20223155,False,False,False,Other,2317
20228013,False,False,False,Other,2318
20223057,False,False,False,Other,2319
20226002,False,False,False,Other,2320
20223119,False,False,False,Other,2321
20222158,False,False,False,Other,2322
20222043,False,False,False,Other,2323
20221171,False,True,False,Heavy Rigid Truck,2324
20226021,False,False,False,Other,2325
20221155,False,False,False,Other,2326
20222055,False,True,False,Heavy Rigid Truck,2327
20223096,False,False,False,Other,2328
20223270,False,False,False,Other,2329
20221028,False,False,True,Articulated Truck,2330
20227011,False,False,False,Other,2331
20223261,False,False,False,Other,2332
20228014,False,False,False,Other,2333
20223183,False,False,False,Other,2334
20224009,False,False,False,Other,2335
20222075,True,False,True,Bus,2336
20223185,False,False,False,Other,2337
20223054,False,False,False,Other,2338
20223269,True,False,False,Bus,2339
20221178,False,False,False,Other,2340
20222202,False,False,False,Other,2341
20228015,False,False,False,Other,2342
20223168,False,False,False,Other,2343
20221065,True,False,False,Bus,2344
20223110,False,False,False,Other,2345
20223088,False,False,False,Other,2346
20223043,False,False,False,Other,2347
20223197,False,False,False,Other,2348
20223236,False,False,False,Other,2349
20221227,False,False,False,Other,2350
20221100,False,False,False,Other,2351
20223134,False,False,False,Other,2352
20224028,False,False,False,Other,2353
20221221,False,False,False,Other,2354
20221090,False,False,False,Other,2355
20222009,False,False,False,Other,2356
20223006,False,False,False,Other,2357
20223235,False,False,False,Other,2358
20221050,False,False,False,Other,2359
20223273,False,False,True,Articulated Truck,2360
20223190,False,False,False,Other,2361
20223243,False,False,False,Other,2362
20222078,False,False,False,Other,2363
20221263,False,False,False,Other,2364
20223237,True,False,False,Bus,2365
20226020,False,False,False,Other,2366
20221211,False,False,True,Articulated Truck,2367
20222074,False,False,False,Other,2368
20226012,False,False,False,Other,2369
20221222,False,False,False,Other,2370
20228005,False,False,False,Other,2371
20222096,False,True,True,Heavy Rigid Truck,2372
20223224,False,False,False,Other,2373
20221144,True,False,False,Bus,2374
20221146,False,False,False,Other,2375
20223083,False,True,False,Heavy Rigid Truck,2376
20226010,False,False,False,Other,2377
20223104,False,False,False,Other,2378
20222025,False,True,False,Heavy Rigid Truck,2379
20224047,False,False,False,Other,2380
20227032,False,False,False,Other,2381
20223149,False,False,True,Articulated Truck,2382
20223192,False,False,False,Other,2383
20223106,False,False,False,Other,2384
20224011,False,False,False,Other,2385
20221114,False,False,False,Other,2386
20221236,False,False,False,Other,2387
20221029,False,False,False,Other,2388
20224023,False,False,False,Other,2389
20224046,False,False,False,Other,2390
20222189,False,False,False,Other,2391
20221125,False,False,True,Articulated Truck,2392
20222099,False,True,False,Heavy Rigid Truck,2393
20221095,False,False,True,Articulated Truck,2394
20227015,False,False,False,Other,2395
20223040,False,False,False,Other,2396
20221147,False,False,False,Other,2397
20227008,False,False,False,Other,2398
20228012,False,False,False,Other,2399
20221201,False,False,False,Other,2400
20221062,False,False,False,Other,2401
20223020,False,False,False,Other,2402
20222076,False,False,False,Other,2403
20224064,False,False,False,Other,2404
20222238,False,False,False,Other,2405
20224059,False,False,False,Other,2406
20221164,False,False,False,Other,2407
20222170,False,False,False,Other,2408
20221108,False,False,False,Other,2409
20222144,False,False,False,Other,2410
20222038,False,True,False,Heavy Rigid Truck,2411
20226029,False,False,False,Other,2412
20221046,False,False,False,Other,2413
20223266,False,False,False,Other,2414
20221196,False,False,True,Articulated Truck,2415
20226031,False,False,False,Other,2416
20222072,False,False,False,Other,2417
20221226,False,False,False,Other,2418
20223035,False,False,False,Other,2419
20221124,False,True,False,Heavy Rigid Truck,2420
20221027,False,True,False,Heavy Rigid Truck,2421
20221261,False,False,False,Other,2422
20221113,False,False,False,Other,2423
20223196,False,False,False,Other,2424
20221185,False,False,False,Other,2425
20221044,False,False,False,Other,2426
20226001,False,False,False,Other,2427
20224001,False,False,False,Other,2428
20221231,False,False,False,Other,2429
20222084,False,False,False,Other,2430
20221128,False,False,False,Other,2431
20227024,False,False,False,Other,2432
20222066,False,False,False,Other,2433
20221018,False,False,False,Other,2434
20227026,False,False,False,Other,2435
20228010,False,False,False,Other,2436
20223167,False,False,False,Other,2437
20222042,False,False,False,Other,2438
20222034,False,False,False,Other,2439
20226036,False,False,False,Other,2440
20223145,False,False,False,Other,2441
20223036,False,False,False,Other,2442
20224049,False,False,True,Articulated Truck,2443
20222147,False,False,False,Other,2444
20223151,False,False,False,Other,2445
20223109,False,False,False,Other,2446
20221001,False,False,False,Other,2447
20224016,False,False,False,Other,2448
20221200,False,False,False,Other,2449
20222227,False,False,False,Other,2450
20221208,False,False,False,Other,2451
20223056,False,False,False,Other,2452
20226039,False,False,False,Other,2453
20226008,False,False,False,Other,2454
20226017,False,False,False,Other,2455
20221111,False,False,False,Other,2456
20224018,False,False,False,Other,2457
20227036,False,False,False,Other,2458
20222200,False,False,False,Other,2459
20224045,False,True,False,Heavy Rigid Truck,2460
20222230,False,False,False,Other,2461
20222173,False,True,False,Heavy Rigid Truck,2462
20224004,False,False,False,Other,2463
20221253,False,False,False,Other,2464
20222093,False,False,False,Other,2465
20221238,False,False,False,Other,2466
20221093,False,False,False,Other,2467
20222058,False,False,False,Other,2468
20221157,False,False,False,Other,2469
20223260,False,False,True,Articulated Truck,2470
20224006,False,False,False,Other,2471
20222175,False,False,False,Other,2472
20226018,False,True,False,Heavy Rigid Truck,2473
20221072,False,True,False,Heavy Rigid Truck,2474
20221076,False,True,False,Heavy Rigid Truck,2475
20221251,False,False,False,Other,2476
20224021,False,False,False,Other,2477
20221148,False,False,False,Other,2478
20222080,False,False,False,Other,2479
20222114,False,False,True,Articulated Truck,2480
20223127,False,False,False,Other,2481
20226009,False,False,False,Other,2482
20222145,False,False,False,Other,2483
20222049,False,False,False,Other,2484
20221193,False,False,False,Other,2485
20223072,False,False,False,Other,2486
20223169,False,False,False,Other,2487
20221049,False,False,False,Other,2488
20223225,False,False,True,Articulated Truck,2489
20224003,False,False,False,Other,2490
20221064,False,False,False,Other,2491
20223159,False,False,False,Other,2492
20222185,False,False,False,Other,2493
20223060,False,False,False,Other,2494
20227007,False,False,False,Other,2495
20222081,False,False,False,Other,2496
20222138,False,False,False,Other,2497
20223240,False,False,False,Other,2498
20221084,False,False,False,Other,2499
20221121,False,False,False,Other,2500
20227033,False,False,False,Other,2501
20224042,False,False,False,Other,2502
20227020,False,False,False,Other,2503
20221145,False,False,False,Other,2504
20221066,False,False,False,Other,2505
20221139,False,False,True,Articulated Truck,2506
20223094,False,False,True,Articulated Truck,2507
20221242,False,False,False,Other,2508
20222027,False,False,False,Other,2509
20221223,False,False,False,Other,2510
20223160,False,False,False,Other,2511
20224014,False,False,False,Other,2512
20223017,False,False,False,Other,2513
20223132,False,False,True,Articulated Truck,2514
20221101,False,False,False,Other,2515
20222026,False,False,False,Other,2516
20223245,False,True,False,Heavy Rigid Truck,2517
20223200,False,True,False,Heavy Rigid Truck,2518
20221019,False,False,False,Other,2519
20224034,False,False,False,Other,2520
20222122,False,False,False,Other,2521
20223215,False,False,False,Other,2522
20223122,False,False,False,Other,2523
20221182,True,False,False,Bus,2524
20222061,False,False,False,Other,2525
20221247,False,False,False,Other,2526
20221033,False,False,False,Other,2527
20223189,False,False,False,Other,2528
20226035,False,False,False,Other,2529
20221169,False,False,False,Other,2530
20221207,False,False,False,Other,2531
20223250,False,False,False,Other,2532
20226014,False,False,False,Other,2533
20223232,False,False,False,Other,2534
20221088,False,False,False,Other,2535
20221165,False,False,False,Other,2536
20222234,False,False,False,Other,2537
20221204,False,False,False,Other,2538
20222134,False,True,False,Heavy Rigid Truck,2539
20226013,False,False,False,Other,2540
20223175,False,False,False,Other,2541
20223263,False,False,False,Other,2542
20222020,False,False,False,Other,2543
20223001,False,False,False,Other,2544
20221119,False,False,False,Other,2545
20221138,False,False,False,Other,2546
20223205,False,False,False,Other,2547
20221063,False,False,False,Other,2548
20227004,False,False,False,Other,2549
20223112,False,False,False,Other,2550
20222161,False,False,False,Other,2551
20222235,False,False,False,Other,2552
20222150,False,False,False,Other,2553
20223066,False,False,False,Other,2554
20223069,True,False,False,Bus,2555
20223137,False,False,True,Articulated Truck,2556
20223194,False,False,False,Other,2557
20223268,False,False,False,Other,2558
20223124,False,False,False,Other,2559
20221036,False,False,False,Other,2560
20223084,False,False,False,Other,2561
20221172,False,True,False,Heavy Rigid Truck,2562
20222048,False,False,False,Other,2563
20221134,False,False,False,Other,2564
20223251,False,False,False,Other,2565
20222113,False,False,False,Other,2566
20222017,False,False,False,Other,2567
20221069,False,False,False,Other,2568
20223213,False,False,False,Other,2569
20222070,False,False,False,Other,2570
20223229,False,False,False,Other,2571
20223187,False,False,False,Other,2572
20222130,False,False,False,Other,2573
20221023,False,False,False,Other,2574
20221038,False,True,False,Heavy Rigid Truck,2575
20227030,False,False,False,Other,2576
20221083,False,False,True,Articulated Truck,2577
20224031,False,False,False,Other,2578
20222213,False,False,False,Other,2579
20221206,False,False,False,Other,2580
20227010,False,False,True,Articulated Truck,2581
20224027,False,False,False,Other,2582
20223130,False,False,False,Other,2583
20222083,False,False,False,Other,2584
20223126,False,False,False,Other,2585
20223144,False,False,False,Other,2586
20221032,False,False,False,Other,2587
20221156,False,False,False,Other,2588
20224029,False,False,False,Other,2589
20224063,False,False,False,Other,2590
20223027,False,False,False,Other,2591
20224022,False,False,False,Other,2592
20221130,False,False,False,Other,2593
20222082,False,False,False,Other,2594
20222097,False,False,False,Other,2595
20223244,False,False,False,Other,2596
20221260,False,False,False,Other,2597
20221167,False,False,False,Other,2598
20222228,False,False,False,Other,2599
20221005,False,False,False,Other,2600
20223255,False,False,False,Other,2601
20223079,False,False,False,Other,2602
20222188,False,False,False,Other,2603
20228011,False,False,False,Other,2604
20226025,False,False,False,Other,2605
20223207,False,False,False,Other,2606
20222086,False,False,False,Other,2607
20221045,False,False,False,Other,2608
20223007,False,True,False,Heavy Rigid Truck,2609
20226032,False,False,False,Other,2610
20221117,False,False,False,Other,2611
20222107,False,False,False,Other,2612
20221104,False,False,False,Other,2613
20221218,False,False,False,Other,2614
20224052,False,False,False,Other,2615
20223182,False,False,False,Other,2616
20222155,False,False,True,Articulated Truck,2617
20226028,False,False,False,Other,2618
20222045,False,False,False,Other,2619
20223161,False,True,False,Heavy Rigid Truck,2620
20224039,False,False,False,Other,2621
20221142,False,True,False,Heavy Rigid Truck,2622
20223231,False,True,False,Heavy Rigid Truck,2623
20222146,False,False,False,Other,2624
20222039,False,True,False,Heavy Rigid Truck,2625
20221160,False,False,False,Other,2626
20221137,False,False,False,Other,2627
20223227,False,False,False,Other,2628
20221022,False,False,False,Other,2629
20227035,False,False,False,Other,2630
20223009,False,False,False,Other,2631
20223165,False,False,False,Other,2632
20223019,False,False,False,Other,2633
20222201,False,False,False,Other,2634
20222050,False,False,False,Other,2635
20223081,False,False,False,Other,2636
20223210,False,False,False,Other,2637
20223116,False,False,False,Other,2638
20221041,True,True,False,Bus,2639
20222088,False,False,False,Other,2640
20224010,False,False,False,Other,2641
20221216,False,False,False,Other,2642
20223267,False,False,True,Articulated Truck,2643
20223030,False,False,False,Other,2644
20221007,False,False,False,Other,2645
20223176,False,False,False,Other,2646
20221246,False,False,False,Other,2647
20223022,False,False,False,Other,2648
20223230,False,False,False,Other,2649
20221021,False,False,False,Other,2650
20222087,False,False,False,Other,2651
20223184,False,False,False,Other,2652
20224030,False,False,False,Other,2653
20222179,False,False,False,Other,2654
20222118,False,False,False,Other,2655
20224005,False,False,False,Other,2656
20221048,False,False,False,Other,2657
20223140,False,False,False,Other,2658
20223092,False,False,False,Other,2659
20221014,False,False,False,Other,2660
20221057,False,False,False,Other,2661
20222116,False,True,False,Heavy Rigid Truck,2662
20223047,False,False,False,Other,2663
20222056,False,False,False,Other,2664
20222203,False,False,False,Other,2665
20223257,False,False,True,Articulated Truck,2666
20223128,False,False,False,Other,2667
20222160,False,False,False,Other,2668
20222053,False,False,False,Other,2669
20221183,False,False,False,Other,2670
20222110,False,False,False,Other,2671
20221224,False,False,False,Other,2672
20221259,False,False,False,Other,2673
20221228,False,False,False,Other,2674
20221198,False,False,False,Other,2675
20223195,False,False,False,Other,2676
20221034,False,False,True,Articulated Truck,2677
20221115,False,False,False,Other,2678
20223211,False,False,True,Articulated Truck,2679
20221075,False,False,False,Other,2680
20223089,False,False,False,Other,2681
20222162,False,False,False,Other,2682
20222065,False,False,False,Other,2683
20221159,False,False,False,Other,2684
20222046,False,False,False,Other,2685
20221068,False,False,True,Articulated Truck,2686
20222174,False,False,False,Other,2687
20223041,False,False,False,Other,2688
20226022,False,False,False,Other,2689
20221020,False,False,False,Other,2690
20223133,False,False,True,Articulated Truck,2691
20222062,False,False,False,Other,2692
20221254,False,True,False,Heavy Rigid Truck,2693
20222007,False,True,False,Heavy Rigid Truck,2694
20223233,False,False,False,Other,2695
20221241,False,False,True,Articulated Truck,2696
20227006,False,False,False,Other,2697
20222212,False,False,False,Other,2698
20221229,False,False,False,Other,2699
20226033,False,True,False,Heavy Rigid Truck,2700
20222041,False,False,False,Other,2701
20221186,False,False,False,Other,2702
20227034,False,False,True,Articulated Truck,2703
20224048,False,True,False,Heavy Rigid Truck,2704
20221214,False,False,False,Other,2705
20223142,False,True,False,Heavy Rigid Truck,2706
20222100,False,False,False,Other,2707
20223021,False,False,False,Other,2708
20221158,False,False,False,Other,2709
20222117,False,False,False,Other,2710
20221154,False,True,False,Heavy Rigid Truck,2711
20227019,False,False,False,Other,2712
20221024,False,False,False,Other,2713
20222186,False,False,False,Other,2714
20224017,False,False,False,Other,2715
20222219,False,False,False,Other,2716
20228001,False,False,False,Other,2717
20222125,False,False,False,Other,2718
20226024,False,False,False,Other,2719
20213216,False,False,False,Other,2720
20212172,False,False,False,Other,2721
20215133,False,False,False,Other,2722
20213127,False,False,False,Other,2723
20212142,False,False,False,Other,2724
20212161,False,False,True,Articulated Truck,2725
20211232,False,False,False,Other,2726
20212205,False,False,False,Other,2727
20211018,False,False,False,Other,2728
20212026,False,True,False,Heavy Rigid Truck,2729
20217020,False,False,False,Other,2730
20216011,False,False,False,Other,2731
20212157,False,False,False,Other,2732
20213119,False,False,False,Other,2733
20212051,False,False,False,Other,2734
20211130,False,False,False,Other,2735
20217003,False,False,False,Other,2736
20213226,False,False,False,Other,2737
20217025,False,False,False,Other,2738
20213164,False,False,True,Articulated Truck,2739
20211254,False,False,False,Other,2740
20212108,False,False,False,Other,2741
20213187,False,False,True,Articulated Truck,2742
20212145,False,False,False,Other,2743
20214071,False,False,False,Other,2744
20211225,False,False,False,Other,2745
20211166,False,False,False,Other,2746
20211178,False,False,False,Other,2747
20214004,False,False,False,Other,2748
20211200,False,False,False,Other,2749
20215156,False,False,False,Other,2750
20211155,False,False,False,Other,2751
20211170,False,False,False,Other,2752
20215047,False,False,False,Other,2753
20212198,False,False,False,Other,2754
20212013,False,False,False,Other,2755
20214049,False,False,True,Articulated Truck,2756
20213006,False,False,False,Other,2757
20211017,False,False,False,Other,2758
20214075,False,False,False,Other,2759
20213162,False,False,False,Other,2760
20217007,False,False,False,Other,2761
20211124,False,False,False,Other,2762
20215063,False,False,False,Other,2763
20211075,False,False,False,Other,2764
20211174,False,False,True,Articulated Truck,2765
20211229,False,False,False,Other,2766
20213008,False,False,False,Other,2767
20213150,False,False,False,Other,2768
20211133,False,True,False,Heavy Rigid Truck,2769
20211042,False,False,False,Other,2770
20212133,False,False,False,Other,2771
20212194,False,False,False,Other,2772
20212196,False,False,False,Other,2773
20213195,False,False,False,Other,2774
20212129,False,False,False,Other,2775
20215152,False,False,False,Other,2776
20215013,False,False,False,Other,2777
20215078,False,False,False,Other,2778
20216018,False,False,False,Other,2779
20211250,False,False,False,Other,2780
20216010,False,False,False,Other,2781
20211039,False,False,False,Other,2782
20211131,False,False,False,Other,2783
20214022,False,False,False,Other,2784
20211246,False,False,True,Articulated Truck,2785
20214015,False,False,False,Other,2786
20211031,False,False,False,Other,2787
20212030,False,False,False,Other,2788
20212067,False,False,False,Other,2789
20211081,False,False,False,Other,2790
20211181,False,False,False,Other,2791
20215057,False,True,False,Heavy Rigid Truck,2792
20214074,False,False,False,Other,2793
20215150,False,True,False,Heavy Rigid Truck,2794
20213228,False,False,False,Other,2795
20211027,False,False,False,Other,2796
20211087,False,False,False,Other,2797
20211086,False,True,False,Heavy Rigid Truck,2798
20211242,False,True,False,Heavy Rigid Truck,2799
20215054,False,False,False,Other,2800
20215144,False,False,False,Other,2801
20211147,False,False,False,Other,2802
20211194,False,False,False,Other,2803
20213247,False,False,False,Other,2804
20211146,False,True,False,Heavy Rigid Truck,2805
20212029,False,False,False,Other,2806
20213206,False,False,False,Other,2807
20216016,False,False,False,Other,2808
20211164,False,False,True,Articulated Truck,2809
20211009,False,False,False,Other,2810
20212162,False,False,True,Articulated Truck,2811
20213242,False,False,False,Other,2812
20212075,False,False,False,Other,2813
20213086,False,False,False,Other,2814
20211235,False,False,False,Other,2815
20211025,False,True,False,Heavy Rigid Truck,2816
20213175,False,True,False,Heavy Rigid Truck,2817
20212078,False,False,False,Other,2818
20211058,False,False,False,Other,2819
20212153,False,False,False,Other,2820
20211167,False,False,False,Other,2821
20212167,False,False,False,Other,2822
20211215,False,False,False,Other,2823
20213154,False,True,False,Heavy Rigid Truck,2824
20211205,False,True,False,Heavy Rigid Truck,2825
20215151,False,False,False,Other,2826
20215066,False,False,False,Other,2827
20212113,False,True,False,Heavy Rigid Truck,2828
20214077,False,False,False,Other,2829
20211013,False,True,False,Heavy Rigid Truck,2830
20211103,False,False,False,Other,2831
20211085,False,True,False,Heavy Rigid Truck,2832
20213026,False,False,False,Other,2833
20217018,True,False,False,Bus,2834
20213052,False,False,False,Other,2835
20213031,False,False,False,Other,2836
20213153,False,False,False,Other,2837
20214027,False,False,False,Other,2838
20215076,False,False,False,Other,2839
20216032,False,False,False,Other,2840
20214020,False,False,True,Articulated Truck,2841
20211097,False,False,False,Other,2842
20212061,False,False,False,Other,2843
20213071,False,False,False,Other,2844
20212176,False,False,False,Other,2845
20212136,False,False,False,Other,2846
20214084,False,False,False,Other,2847
20215105,False,False,False,Other,2848
20214056,False,False,False,Other,2849
20211024,False,False,False,Other,2850
20212201,False,False,False,Other,2851
20213166,False,False,False,Other,2852
20215106,False,False,False,Other,2853
20212057,False,False,True,Articulated Truck,2854
20211201,False,False,False,Other,2855
20212160,False,True,False,Heavy Rigid Truck,2856
20211140,False,False,True,Articulated Truck,2857
20211041,False,False,False,Other,2858
20212034,False,True,False,Heavy Rigid Truck,2859
20212010,False,False,False,Other,2860
